,file_name,face_pt1_x_pos,face_pt1_y_pos,face_pt2_x_pos,face_pt2_y_pos,left_eye_pt1_x_pos,left_eye_pt1_y_pos,left_eye_pt2_x_pos,left_eye_pt2_y_pos,right_eye_pt1_x_pos,right_eye_pt1_y_pos,right_eye_pt2_x_pos,right_eye_pt2_y_pos,left_eye_horizontal,left_eye_vertical,right_eye_horizontal,right_eye_vertical,face_detection,left_eye_close,right_eye_close,result_close,face_confidence
0,R_587_40_M_01_M0_G1_C1_20.jpg,276.0,430.0,584.0,919.0,344.0,583.0,398.0,595.0,477.0,585.0,531.0,599.0,54.0,10.04987562112089,54.08326913195984,11.0,1,0,0,0,811
0,R_587_40_M_02_M0_G1_C1_01.jpg,242.0,418.0,562.0,904.0,306.0,597.0,361.0,611.0,441.0,590.0,496.0,603.0,55.44366510251645,10.04987562112089,55.00909015790027,11.0,1,0,0,0,843
0,R_587_40_M_02_M0_G1_C1_02.jpg,250.0,418.0,566.0,908.0,309.0,597.0,365.0,610.0,446.0,590.0,499.0,603.0,56.22277118748239,11.0,53.0,11.0,1,0,0,0,835
0,R_587_40_M_02_M0_G1_C1_03.jpg,283.0,412.0,599.0,920.0,355.0,590.0,411.0,603.0,491.0,588.0,547.0,604.0,56.08029957123981,10.04987562112089,56.00892785976178,13.0,1,0,0,0,824
0,R_587_40_M_02_M0_G1_C1_04.jpg,278.0,426.0,596.0,919.0,352.0,599.0,413.0,609.0,494.0,601.0,546.0,615.0,61.07372593840988,7.0710678118654755,52.03844732503075,12.0,1,1,0,0,796
0,R_587_40_M_02_M0_G1_C1_05.jpg,306.0,426.0,642.0,968.0,418.0,616.0,479.0,628.0,553.0,611.0,592.0,635.0,61.1310068623117,9.0,45.79301256742124,5.830951894845301,1,0,0,0,730
0,R_587_40_M_02_M0_G1_C1_06.jpg,276.0,455.0,603.0,958.0,355.0,618.0,413.0,637.0,494.0,622.0,553.0,647.0,58.0,18.027756377319946,59.00847396772772,23.021728866442675,1,0,0,0,812
0,R_587_40_M_02_M0_G1_C1_07.jpg,261.0,446.0,577.0,958.0,334.0,625.0,392.0,640.0,470.0,601.0,524.0,635.0,58.0,15.0,60.8276253029822,11.045361017187261,1,0,0,0,788
0,R_587_40_M_02_M0_G1_C1_08.jpg,248.0,464.0,571.0,977.0,309.0,617.0,369.0,638.0,448.0,622.0,504.0,646.0,60.03332407921454,20.0,56.142675390472796,20.09975124224178,1,0,0,0,838
0,R_587_40_M_02_M0_G1_C1_09.jpg,150.0,399.0,477.0,985.0,243.0,562.0,286.0,582.0,271.0,562.0,302.0,579.0,43.04648650006177,6.0,31.144823004794873,4.123105625617661,1,0,0,0,552
0,R_587_40_M_02_M0_G1_C1_10.jpg,258.0,448.0,572.0,946.0,322.0,615.0,381.0,635.0,459.0,610.0,515.0,634.0,59.07622195096772,18.0,56.88585061331157,18.0,1,0,0,0,841
0,R_587_40_M_02_M0_G1_C1_11.jpg,256.0,445.0,570.0,951.0,323.0,621.0,381.0,635.0,460.0,616.0,516.0,632.0,58.034472514187634,12.0,56.32051136131489,10.0,1,0,0,0,837
0,R_587_40_M_02_M0_G1_C1_12.jpg,256.0,442.0,570.0,952.0,317.0,632.0,382.0,641.0,458.0,603.0,515.0,636.0,65.19202405202648,7.0710678118654755,65.86349520030045,3.605551275463989,1,1,1,1,834
0,R_587_40_M_02_M0_G1_C1_13.jpg,258.0,451.0,572.0,950.0,327.0,624.0,384.0,638.0,465.0,621.0,522.0,637.0,57.0,14.0,57.706152185014034,9.0,1,0,0,0,825
0,R_587_40_M_02_M0_G1_C1_14.jpg,258.0,454.0,572.0,949.0,326.0,619.0,382.0,633.0,464.0,614.0,520.0,633.0,56.00892785976178,14.0,56.568542494923804,14.142135623730951,1,0,0,0,822
0,R_587_40_M_02_M0_G1_C1_15.jpg,184.0,433.0,508.0,957.0,239.0,605.0,265.0,632.0,320.0,594.0,371.0,624.0,37.48332962798263,10.04987562112089,59.16924876994806,5.385164807134504,1,0,1,0,682
0,R_587_40_M_02_M0_G1_C1_16.jpg,243.0,453.0,562.0,951.0,301.0,618.0,361.0,638.0,440.0,621.0,500.0,644.0,60.00833275470999,19.0,60.29925372672534,18.24828759089466,1,0,0,0,847
0,R_587_40_M_02_M0_G1_C1_17.jpg,247.0,460.0,571.0,975.0,317.0,617.0,373.0,639.0,452.0,621.0,510.0,648.0,56.142675390472796,19.026297590440446,58.034472514187634,24.08318915758459,1,0,0,0,837
0,R_587_40_M_02_M0_G1_C1_18.jpg,268.0,469.0,596.0,970.0,344.0,630.0,406.0,643.0,487.0,636.0,542.0,644.0,62.00806399170998,13.152946437965905,55.57877292636101,7.0,1,0,0,0,802
0,R_587_40_M_02_M0_G1_C1_19.jpg,260.0,474.0,576.0,959.0,329.0,628.0,389.0,645.0,464.0,630.0,525.0,649.0,60.00833275470999,16.1245154965971,61.00819617067857,16.0312195418814,1,0,0,0,797
0,R_587_40_M_02_M0_G1_C1_20.jpg,258.0,474.0,578.0,958.0,332.0,625.0,390.0,642.0,465.0,629.0,523.0,649.0,58.034472514187634,15.033296378372908,58.034472514187634,17.26267650163207,1,0,0,0,797
0,R_587_40_M_03_M0_G1_C1_01.jpg,256.0,471.0,577.0,955.0,331.0,622.0,388.0,641.0,464.0,624.0,522.0,646.0,57.07889277132134,18.027756377319946,58.034472514187634,20.0,1,0,0,0,799
0,R_587_40_M_03_M0_G1_C1_02.jpg,256.0,471.0,577.0,955.0,330.0,622.0,387.0,641.0,465.0,624.0,523.0,647.0,57.14017850864661,18.110770276274835,58.034472514187634,21.0,1,0,0,0,799
0,R_587_40_M_03_M0_G1_C1_03.jpg,258.0,472.0,578.0,956.0,335.0,622.0,393.0,638.0,469.0,625.0,522.0,647.0,58.0,14.035668847618199,53.03772242470448,19.235384061671343,1,0,0,0,793
0,R_587_40_M_03_M0_G1_C1_04.jpg,262.0,453.0,576.0,956.0,325.0,633.0,392.0,642.0,468.0,602.0,524.0,640.0,67.11929677819934,7.0,67.67569726275453,4.123105625617661,1,1,1,1,779
0,R_587_40_M_03_M0_G1_C1_05.jpg,222.0,456.0,552.0,966.0,280.0,600.0,326.0,638.0,395.0,601.0,448.0,634.0,59.665735560705194,5.830951894845301,62.433965115151864,4.0,1,1,1,1,763
0,R_587_40_M_03_M0_G1_C1_06.jpg,232.0,457.0,564.0,967.0,303.0,620.0,361.0,640.0,440.0,619.0,499.0,641.0,58.0,18.027756377319946,59.0,19.235384061671343,1,0,0,0,833
0,R_587_40_M_03_M0_G1_C1_07.jpg,252.0,465.0,569.0,961.0,317.0,622.0,377.0,641.0,456.0,623.0,513.0,647.0,60.03332407921454,18.027756377319946,57.0087712549569,22.0,1,0,0,0,831
0,R_587_40_M_03_M0_G1_C1_08.jpg,256.0,457.0,566.0,947.0,315.0,619.0,376.0,641.0,456.0,620.0,512.0,644.0,61.07372593840988,20.024984394500787,56.0357029044876,22.02271554554524,1,0,0,0,834
0,R_587_40_M_03_M0_G1_C1_09.jpg,257.0,449.0,569.0,947.0,321.0,619.0,382.0,641.0,459.0,601.0,514.0,636.0,61.00819617067857,20.0,60.41522986797286,17.0,1,0,0,0,844
0,R_587_40_M_03_M0_G1_C1_10.jpg,249.0,470.0,570.0,950.0,311.0,620.0,371.0,638.0,452.0,625.0,508.0,646.0,60.13318551349163,17.029386365926403,56.0,18.027756377319946,1,0,0,0,830
0,R_587_40_M_03_M0_G1_C1_11.jpg,209.0,437.0,545.0,965.0,251.0,632.0,304.0,646.0,375.0,600.0,425.0,637.0,53.009433122794285,14.035668847618199,62.20128616033595,4.47213595499958,1,0,1,0,710
0,R_587_40_M_03_M0_G1_C1_12.jpg,263.0,480.0,578.0,960.0,325.0,638.0,386.0,652.0,463.0,634.0,523.0,647.0,61.204574992397426,12.165525060596439,60.00833275470999,12.0,1,0,0,0,825
0,R_587_40_M_03_M0_G1_C1_13.jpg,246.0,454.0,556.0,928.0,277.0,616.0,331.0,634.0,409.0,590.0,461.0,607.0,54.91812087098393,14.317821063276353,53.150729063673246,16.492422502470642,1,0,0,0,833
0,R_587_40_M_03_M0_G1_C1_14.jpg,307.0,435.0,619.0,931.0,394.0,602.0,453.0,616.0,533.0,610.0,583.0,625.0,59.0,12.041594578792296,50.15974481593781,13.0,1,0,0,0,817
0,R_587_40_M_03_M0_G1_C1_15.jpg,254.0,422.0,571.0,916.0,312.0,595.0,368.0,608.0,447.0,588.0,502.0,604.0,56.08029957123981,13.0,55.036351623268054,14.035668847618199,1,0,0,0,832
0,R_587_40_M_03_M0_G1_C1_16.jpg,271.0,424.0,588.0,910.0,339.0,599.0,395.0,609.0,474.0,592.0,531.0,600.0,56.142675390472796,9.0,57.0350769263968,7.0710678118654755,1,0,0,0,775
0,R_587_40_M_03_M0_G1_C1_17.jpg,270.0,466.0,593.0,968.0,342.0,632.0,409.0,643.0,481.0,608.0,531.0,647.0,67.11929677819934,7.280109889280518,63.41135544995076,3.605551275463989,1,1,1,1,778
0,R_587_40_M_03_M0_G1_C1_18.jpg,269.0,472.0,604.0,999.0,354.0,622.0,415.0,653.0,487.0,624.0,527.0,662.0,68.42514157822401,5.0,55.17245689653489,5.385164807134504,1,1,1,1,797
0,R_587_40_M_03_M0_G1_C1_19.jpg,268.0,470.0,596.0,968.0,347.0,626.0,409.0,647.0,487.0,628.0,545.0,655.0,62.00806399170998,18.027756377319946,58.034472514187634,24.020824298928627,1,0,0,0,793
0,R_587_40_M_03_M0_G1_C1_20.jpg,276.0,466.0,603.0,999.0,358.0,628.0,423.0,651.0,491.0,622.0,534.0,657.0,68.9492567037528,6.4031242374328485,55.44366510251645,2.0,1,1,1,1,810
0,R_587_40_M_04_M0_G1_C1_01.jpg,272.0,472.0,608.0,1000.0,353.0,617.0,424.0,642.0,493.0,625.0,541.0,660.0,74.33034373659252,3.0,59.405386961116584,7.280109889280518,1,1,0,0,809
0,R_587_40_M_04_M0_G1_C1_02.jpg,272.0,472.0,607.0,999.0,347.0,614.0,421.0,632.0,495.0,611.0,529.0,652.0,74.16872656315464,11.180339887498949,53.2634959423431,5.385164807134504,1,0,1,0,811
0,R_587_40_M_04_M0_G1_C1_03.jpg,275.0,454.0,602.0,984.0,349.0,640.0,419.0,650.0,493.0,634.0,549.0,652.0,70.02856560004639,10.04987562112089,58.82176467941097,4.47213595499958,1,0,1,0,789
0,R_587_40_M_04_M0_G1_C1_04.jpg,264.0,472.0,586.0,956.0,340.0,620.0,399.0,637.0,477.0,597.0,536.0,635.0,59.0,14.035668847618199,64.47480127925948,17.0,1,0,0,0,745
0,R_587_40_M_04_M0_G1_C1_05.jpg,296.0,470.0,632.0,983.0,380.0,625.0,446.0,646.0,527.0,627.0,585.0,651.0,66.0,18.0,58.008620049092706,22.20360331117452,1,0,0,0,842
0,R_587_40_M_04_M0_G1_C1_06.jpg,252.0,455.0,562.0,944.0,309.0,618.0,367.0,634.0,451.0,621.0,506.0,639.0,58.008620049092706,14.035668847618199,55.0,15.0,1,0,0,0,835
0,R_587_40_M_04_M0_G1_C1_07.jpg,268.0,421.0,584.0,913.0,335.0,600.0,391.0,613.0,471.0,590.0,526.0,603.0,56.71860364994893,7.0710678118654755,55.14526271584895,12.165525060596439,1,0,0,0,780
0,R_587_40_M_04_M0_G1_C1_08.jpg,256.0,432.0,578.0,955.0,309.0,610.0,366.0,629.0,447.0,596.0,501.0,613.0,57.3149195236284,19.1049731745428,54.230987451824994,16.1245154965971,1,0,0,0,792
0,R_587_40_M_04_M0_G1_C1_09.jpg,286.0,438.0,607.0,928.0,364.0,607.0,419.0,621.0,500.0,604.0,554.0,619.0,55.036351623268054,11.0,54.037024344425184,14.035668847618199,1,0,0,0,823
0,R_587_40_M_04_M0_G1_C1_10.jpg,282.0,418.0,601.0,894.0,354.0,586.0,409.0,602.0,487.0,582.0,541.0,601.0,55.036351623268054,15.033296378372908,54.00925846556311,16.0312195418814,1,0,0,0,827
0,R_587_40_M_04_M0_G1_C1_11.jpg,262.0,435.0,573.0,902.0,322.0,602.0,377.0,615.0,455.0,589.0,510.0,602.0,55.326304774492215,10.04987562112089,55.226805085936306,11.045361017187261,1,0,0,0,846
0,R_587_40_M_04_M0_G1_C1_12.jpg,264.0,444.0,574.0,918.0,326.0,608.0,382.0,624.0,463.0,596.0,514.0,611.0,56.32051136131489,13.038404810405298,51.24451190127583,15.0,1,0,0,0,859
0,R_587_40_M_04_M0_G1_C1_13.jpg,276.0,448.0,588.0,931.0,330.0,619.0,394.0,628.0,478.0,615.0,537.0,620.0,64.6297145282261,2.0,59.0,3.1622776601683795,1,1,1,1,766
0,R_587_40_M_04_M0_G1_C1_14.jpg,270.0,439.0,578.0,926.0,332.0,608.0,386.0,623.0,466.0,592.0,518.0,607.0,54.589376255824725,10.04987562112089,52.46903848937962,14.035668847618199,1,0,0,0,825
0,R_587_40_M_04_M0_G1_C1_15.jpg,250.0,434.0,565.0,920.0,306.0,603.0,363.0,620.0,439.0,588.0,495.0,603.0,57.21887800367987,16.0312195418814,56.43580423808985,13.341664064126334,1,0,0,0,844
0,R_587_40_M_04_M0_G1_C1_16.jpg,192.0,471.0,488.0,937.0,206.0,620.0,240.0,635.0,311.0,597.0,362.0,616.0,34.058772731852805,14.560219778561036,54.42425929675111,8.06225774829855,1,0,0,0,621
0,R_587_40_M_04_M0_G1_C1_17.jpg,264.0,440.0,576.0,960.0,334.0,606.0,389.0,623.0,470.0,596.0,526.0,614.0,55.326304774492215,15.132745950421556,56.22277118748239,18.439088914585774,1,0,0,0,770
0,R_587_40_M_04_M0_G1_C1_18.jpg,248.0,447.0,560.0,963.0,319.0,612.0,376.0,634.0,458.0,594.0,513.0,615.0,57.706152185014034,17.26267650163207,55.90169943749474,20.8806130178211,1,0,0,0,818
0,R_587_40_M_04_M0_G1_C1_19.jpg,270.0,449.0,587.0,931.0,338.0,611.0,392.0,625.0,474.0,595.0,529.0,612.0,54.3323108288245,10.04987562112089,55.44366510251645,17.029386365926403,1,0,0,0,799
0,R_587_40_M_04_M0_G1_C1_20.jpg,267.0,432.0,578.0,921.0,323.0,605.0,379.0,620.0,459.0,590.0,516.0,604.0,56.568542494923804,11.180339887498949,57.55866572463264,12.165525060596439,1,0,0,0,837
0,R_587_40_M_05_M0_G1_C1_01.jpg,256.0,450.0,567.0,936.0,320.0,616.0,377.0,635.0,457.0,602.0,513.0,620.0,57.42821606144492,17.029386365926403,56.568542494923804,18.681541692269406,1,0,0,0,852
0,R_587_40_M_05_M0_G1_C1_02.jpg,256.0,449.0,567.0,936.0,320.0,616.0,377.0,635.0,457.0,602.0,513.0,620.0,57.42821606144492,18.110770276274835,56.568542494923804,18.027756377319946,1,0,0,0,851
0,R_587_40_M_05_M0_G1_C1_03.jpg,256.0,443.0,571.0,938.0,322.0,617.0,379.0,634.0,461.0,607.0,516.0,622.0,57.3149195236284,16.0,55.326304774492215,15.297058540778355,1,0,0,0,846
0,R_587_40_M_05_M0_G1_C1_04.jpg,258.0,446.0,571.0,938.0,325.0,616.0,381.0,632.0,461.0,607.0,517.0,623.0,56.22277118748239,14.035668847618199,56.22277118748239,16.1245154965971,1,0,0,0,840
0,R_587_40_M_05_M0_G1_C1_05.jpg,256.0,453.0,568.0,939.0,322.0,618.0,379.0,635.0,460.0,609.0,515.0,624.0,57.21887800367987,14.035668847618199,55.326304774492215,15.297058540778355,1,0,0,0,843
0,R_587_40_M_05_M0_G1_C1_06.jpg,258.0,454.0,571.0,940.0,326.0,616.0,382.0,634.0,461.0,606.0,518.0,625.0,56.22277118748239,15.033296378372908,57.42821606144492,19.1049731745428,1,0,0,0,836
0,R_587_40_M_05_M0_G1_C1_07.jpg,258.0,450.0,572.0,948.0,324.0,620.0,381.0,636.0,463.0,609.0,520.0,626.0,57.21887800367987,15.033296378372908,57.3149195236284,17.46424919657298,1,0,0,0,828
0,R_587_40_M_05_M0_G1_C1_08.jpg,259.0,453.0,571.0,947.0,326.0,620.0,384.0,636.0,464.0,608.0,519.0,625.0,58.309518948453004,15.0,55.226805085936306,17.029386365926403,1,0,0,0,828
0,R_587_40_M_05_M0_G1_C1_09.jpg,261.0,454.0,572.0,948.0,326.0,619.0,385.0,636.0,465.0,609.0,522.0,625.0,59.21148537234985,16.0312195418814,57.55866572463264,16.76305461424021,1,0,0,0,819
0,R_587_40_M_05_M0_G1_C1_10.jpg,258.0,445.0,572.0,939.0,324.0,614.0,380.0,630.0,460.0,602.0,514.0,619.0,56.22277118748239,13.038404810405298,54.45181356024793,17.26267650163207,1,0,0,0,841
0,R_587_40_M_05_M0_G1_C1_11.jpg,260.0,444.0,575.0,950.0,325.0,617.0,382.0,634.0,463.0,608.0,520.0,624.0,57.3149195236284,15.033296378372908,57.3149195236284,16.1245154965971,1,0,0,0,819
0,R_587_40_M_05_M0_G1_C1_12.jpg,260.0,452.0,572.0,950.0,324.0,618.0,380.0,634.0,463.0,607.0,518.0,622.0,56.32051136131489,13.038404810405298,55.326304774492215,15.132745950421556,1,0,0,0,808
0,R_587_40_M_05_M0_G1_C1_13.jpg,262.0,445.0,580.0,950.0,325.0,631.0,388.0,643.0,468.0,624.0,530.0,628.0,63.788713735268246,6.4031242374328485,62.00806399170998,2.23606797749979,1,1,1,1,798
0,R_587_40_M_05_M0_G1_C1_14.jpg,252.0,460.0,562.0,948.0,315.0,620.0,372.0,638.0,453.0,609.0,509.0,626.0,57.3149195236284,15.033296378372908,56.43580423808985,17.11724276862369,1,0,0,0,827
0,R_587_40_M_05_M0_G1_C1_15.jpg,258.0,446.0,572.0,950.0,324.0,616.0,380.0,633.0,463.0,609.0,519.0,624.0,56.142675390472796,15.033296378372908,56.22277118748239,15.132745950421556,1,0,0,0,825
0,R_587_40_M_05_M0_G1_C1_16.jpg,256.0,456.0,568.0,950.0,322.0,619.0,378.0,635.0,461.0,609.0,513.0,623.0,56.22277118748239,14.035668847618199,52.46903848937962,14.142135623730951,1,0,0,0,824
0,R_587_40_M_05_M0_G1_C1_17.jpg,238.0,463.0,549.0,937.0,295.0,617.0,353.0,637.0,437.0,604.0,493.0,623.0,58.137767414994535,19.026297590440446,56.71860364994893,18.681541692269406,1,0,0,0,850
0,R_587_40_M_05_M0_G1_C1_18.jpg,244.0,440.0,563.0,946.0,308.0,622.0,364.0,639.0,447.0,607.0,504.0,625.0,56.32051136131489,15.033296378372908,57.55866572463264,18.439088914585774,1,0,0,0,832
0,R_587_40_M_05_M0_G1_C1_19.jpg,247.0,446.0,564.0,944.0,309.0,622.0,365.0,639.0,449.0,609.0,504.0,626.0,56.43580423808985,13.038404810405298,55.44366510251645,17.029386365926403,1,0,0,0,835
0,R_587_40_M_05_M0_G1_C1_20.jpg,248.0,449.0,564.0,945.0,306.0,620.0,364.0,638.0,448.0,609.0,504.0,626.0,58.215118311311535,16.0312195418814,56.568542494923804,17.46424919657298,1,0,0,0,833
0,R_587_40_M_06_M0_G1_C1_01.jpg,256.0,441.0,574.0,950.0,323.0,620.0,381.0,638.0,463.0,614.0,519.0,632.0,58.077534382926416,18.0,56.22277118748239,18.0,1,0,0,0,837
0,R_587_40_M_06_M0_G1_C1_02.jpg,258.0,444.0,574.0,948.0,321.0,619.0,381.0,638.0,463.0,614.0,519.0,633.0,60.07495318350236,18.0,56.22277118748239,19.0,1,0,0,0,838
0,R_587_40_M_06_M0_G1_C1_03.jpg,278.0,467.0,605.0,954.0,358.0,622.0,424.0,639.0,501.0,609.0,552.0,637.0,66.06814663663572,15.132745950421556,58.180752831155424,7.615773105863909,1,0,0,0,815
0,R_587_40_M_06_M0_G1_C1_04.jpg,258.0,450.0,570.0,936.0,323.0,616.0,382.0,635.0,462.0,603.0,516.0,619.0,59.30430001273095,19.026297590440446,54.589376255824725,16.278820596099706,1,0,0,0,846
0,R_587_40_M_06_M0_G1_C1_05.jpg,265.0,450.0,585.0,932.0,338.0,619.0,393.0,636.0,476.0,611.0,532.0,628.0,55.326304774492215,13.038404810405298,56.08029957123981,16.0,1,0,0,0,811
0,R_587_40_M_06_M0_G1_C1_06.jpg,270.0,451.0,578.0,925.0,334.0,612.0,390.0,625.0,470.0,603.0,526.0,621.0,56.142675390472796,11.045361017187261,56.08029957123981,17.26267650163207,1,0,0,0,813
0,R_587_40_M_06_M0_G1_C1_07.jpg,266.0,444.0,574.0,913.0,324.0,608.0,380.0,619.0,458.0,596.0,514.0,609.0,56.22277118748239,8.0,56.22277118748239,13.152946437965905,1,0,0,0,843
0,R_587_40_M_06_M0_G1_C1_08.jpg,271.0,440.0,581.0,948.0,333.0,613.0,388.0,631.0,468.0,600.0,522.0,618.0,55.44366510251645,15.033296378372908,54.45181356024793,17.11724276862369,1,0,0,0,786
0,R_587_40_M_06_M0_G1_C1_09.jpg,276.0,439.0,586.0,956.0,340.0,612.0,396.0,625.0,478.0,606.0,531.0,617.0,56.32051136131489,10.0,53.08483775994799,11.180339887498949,1,0,0,0,718
0,R_587_40_M_06_M0_G1_C1_10.jpg,266.0,445.0,578.0,957.0,335.0,615.0,391.0,633.0,470.0,604.0,528.0,625.0,56.568542494923804,13.152946437965905,58.077534382926416,20.024984394500787,1,0,0,0,760
0,R_587_40_M_06_M0_G1_C1_11.jpg,255.0,458.0,564.0,932.0,322.0,617.0,379.0,632.0,460.0,611.0,514.0,629.0,57.21887800367987,12.041594578792296,54.037024344425184,17.029386365926403,1,0,0,0,858
0,R_587_40_M_06_M0_G1_C1_12.jpg,272.0,433.0,576.0,898.0,341.0,589.0,398.0,605.0,477.0,588.0,527.0,606.0,57.0350769263968,13.038404810405298,50.00999900019995,16.1245154965971,1,0,0,0,792
0,R_587_40_M_06_M0_G1_C1_13.jpg,255.0,438.0,568.0,913.0,321.0,607.0,376.0,622.0,455.0,596.0,511.0,615.0,55.44366510251645,12.165525060596439,56.0357029044876,18.0,1,0,0,0,847
0,R_587_40_M_06_M0_G1_C1_14.jpg,262.0,446.0,574.0,922.0,329.0,615.0,383.0,630.0,462.0,600.0,513.0,617.0,54.589376255824725,11.045361017187261,51.24451190127583,17.029386365926403,1,0,0,0,843
0,R_587_40_M_06_M0_G1_C1_15.jpg,268.0,453.0,578.0,927.0,333.0,609.0,390.0,626.0,471.0,601.0,524.0,620.0,57.14017850864661,14.035668847618199,53.150729063673246,18.24828759089466,1,0,0,0,792
0,R_587_40_M_06_M0_G1_C1_16.jpg,246.0,445.0,560.0,912.0,310.0,605.0,367.0,620.0,446.0,593.0,502.0,608.0,57.3149195236284,11.045361017187261,56.32051136131489,13.341664064126334,1,0,0,0,854
0,R_587_40_M_06_M0_G1_C1_17.jpg,272.0,446.0,580.0,913.0,337.0,601.0,394.0,618.0,475.0,595.0,527.0,612.0,57.21887800367987,16.0312195418814,52.08646657242167,16.1245154965971,1,0,0,0,797
0,R_587_40_M_06_M0_G1_C1_18.jpg,272.0,453.0,580.0,912.0,334.0,602.0,393.0,620.0,470.0,594.0,522.0,613.0,59.21148537234985,16.0312195418814,52.15361924162119,18.027756377319946,1,0,0,0,810
